mutant1,mutant2,template,passed_test,diff_locations,explored_diffs,elapsed_time_ms
tadSyncid3id4.xml,tmi4.xml,tmi49,PASSED,10,10,26
tmi4.xml,tadSyncid3id4.xml,tadSyncid3id42,PASSED,10,10,26
tadSyncid3id4.xml,tadSyncid0id3.xml,tadSyncid0id39,PASSED,10,10,26
tadSyncid0id3.xml,tadSyncid3id4.xml,tadSyncid3id41,PASSED,10,10,28
tadSyncid3id4.xml,tadSyncid0id4.xml,tadSyncid0id49,PASSED,10,10,26
tadSyncid0id4.xml,tadSyncid3id4.xml,tadSyncid3id45,PASSED,10,10,28
tadSyncid3id4.xml,tadSyncid3id2.xml,tadSyncid3id29,PASSED,10,10,25
tadSyncid3id2.xml,tadSyncid3id4.xml,tadSyncid3id42,PASSED,10,10,28
tadSyncid3id4.xml,tadSyncid5id0.xml,tadSyncid5id05,TIMEOUT,10,10,5
tadSyncid5id0.xml,tadSyncid3id4.xml,tadSyncid3id48,PASSED,10,10,5
tadSyncid3id4.xml,tadSyncid3id1.xml,tadSyncid3id110,PASSED,10,10,27
tadSyncid3id1.xml,tadSyncid3id4.xml,tadSyncid3id41,PASSED,10,10,25
tadSyncid3id4.xml,tadSyncid1id4.xml,tadSyncid1id44,PASSED,10,10,26
tadSyncid1id4.xml,tadSyncid3id4.xml,tadSyncid3id42,PASSED,10,10,26
tadSyncid3id4.xml,tadSyncid2id3.xml,tadSyncid2id35,PASSED,10,10,29
tadSyncid2id3.xml,tadSyncid3id4.xml,tadSyncid3id410,PASSED,10,10,5
tadSyncid3id4.xml,tadSyncid5id3.xml,tadSyncid5id310,TIMEOUT,10,10,4
tadSyncid5id3.xml,tadSyncid3id4.xml,tadSyncid3id45,PASSED,10,10,5
tadSyncid3id4.xml,tmi13.xml,tmi133,PASSED,10,10,26
tmi13.xml,tadSyncid3id4.xml,tadSyncid3id42,PASSED,10,10,25
tadSyncid3id4.xml,tadSyncid5id1.xml,tadSyncid5id15,PASSED,10,10,26
tadSyncid5id1.xml,tadSyncid3id4.xml,tadSyncid3id410,PASSED,10,10,5
tadSyncid3id4.xml,tmi6.xml,tmi62,PASSED,10,10,27
tmi6.xml,tadSyncid3id4.xml,tadSyncid3id49,PASSED,10,10,34
tadSyncid3id4.xml,tadSyncid5id5.xml,tadSyncid5id56,TIMEOUT,10,10,5
tadSyncid5id5.xml,tadSyncid3id4.xml,tadSyncid3id48,PASSED,10,10,5
tadSyncid3id4.xml,ccn1.xml,ccn19,PASSED,10,10,27
ccn1.xml,tadSyncid3id4.xml,tadSyncid3id41,PASSED,10,10,29
tadSyncid3id4.xml,cxs2.xml,cxs29,PASSED,10,10,30
cxs2.xml,tadSyncid3id4.xml,tadSyncid3id47,FAILED,10,1,4
