mutant1,mutant2,template,passed_test,diff_locations,explored_diffs,elapsed_time
tadSyncid3id1.xml,tadSyncid1id2.xml,Template1,TIMEOUT,3,3,499
tadSyncid1id4.xml,tadSyncid1id2.xml,Template1,TIMEOUT,2,2,504
tadSyncid1id2.xml,tadSyncid1id4.xml,Template1,TIMEOUT,2,2,495
tadSyncid2id3.xml,tadSyncid1id2.xml,Template3,TIMEOUT,3,3,157
tadSyncid1id2.xml,tadSyncid2id3.xml,Template2,FAILED,3,2,8
tadSyncid5id3.xml,tadSyncid1id2.xml,Template1,TIMEOUT,3,3,204
tadSyncid1id2.xml,tadSyncid5id3.xml,Template2,FAILED,3,1,8
tmi13.xml,tadSyncid1id2.xml,Template4,FAILED,3,1,10
tadSyncid1id2.xml,tadSyncid5id1.xml,Template1,FAILED,2,1,10
tadSyncid5id1.xml,tadSyncid1id2.xml,Template1,TIMEOUT,2,2,225
tadSyncid1id2.xml,tmi6.xml,Template1,TIMEOUT,2,2,565
tmi6.xml,tadSyncid1id2.xml,Template3,FAILED,2,3,8
tadSyncid1id2.xml,tadSyncid5id5.xml,Template1,FAILED,2,2,322
tadSyncid5id5.xml,tadSyncid1id2.xml,Template1,TIMEOUT,2,2,189
tadSyncid1id2.xml,ccn1.xml,Template1,TIMEOUT,2,2,483
ccn1.xml,tadSyncid1id2.xml,Template3,FAILED,2,1,9
tadSyncid1id2.xml,tadSyncid2id1.xml,Template1,TIMEOUT,2,2,522
tadSyncid2id1.xml,tadSyncid1id2.xml,Template1,TIMEOUT,2,2,157
tadSyncid4id4.xml,tadSyncid1id2.xml,Template1,TIMEOUT,3,3,197
tadSyncid1id2.xml,tadSyncid4id4.xml,Template2,FAILED,3,3,190
tmi2.xml,tadSyncid1id2.xml,Template4,FAILED,3,5,8
tadSyncid1id2.xml,tmi2.xml,Template1,TIMEOUT,3,3,471
tadSyncid1id0.xml,tadSyncid1id2.xml,Template1,TIMEOUT,2,2,484
tadSyncid1id2.xml,tadSyncid1id0.xml,Template1,TIMEOUT,2,2,449
tadSyncid0id2.xml,tadSyncid1id2.xml,Template2,TIMEOUT,2,2,451
tadSyncid1id2.xml,tadSyncid0id2.xml,Template2,TIMEOUT,2,2,458
tadSyncid4id3.xml,tadSyncid1id2.xml,Template3,TIMEOUT,4,4,154
tadSyncid1id2.xml,tadSyncid4id3.xml,Template2,FAILED,4,2,8
tadSyncid1id2.xml,tadSyncid1id5.xml,Template1,TIMEOUT,1,1,503
tadSyncid1id5.xml,tadSyncid1id2.xml,Template1,TIMEOUT,1,1,509
tadSyncid1id2.xml,tadSyncid2id0.xml,Template1,TIMEOUT,3,3,491
tadSyncid2id0.xml,tadSyncid1id2.xml,Template3,TIMEOUT,3,3,165
tadSyncid1id2.xml,tmi12.xml,Template2,TIMEOUT,3,3,514
tmi12.xml,tadSyncid1id2.xml,Template4,FAILED,3,3,8
smiTemplateid1.xml,tadSyncid1id2.xml,Template2,FAILED,4,3,8
tmi10.xml,tadSyncid1id2.xml,Template4,FAILED,3,3,9
tadSyncid1id2.xml,tmi10.xml,Template2,TIMEOUT,3,3,503
tadSyncid3id3.xml,tadSyncid1id2.xml,Template3,TIMEOUT,3,3,472
tadSyncid1id2.xml,tadSyncid3id3.xml,Template1,TIMEOUT,3,3,474
tadSyncid1id2.xml,tadSyncid0id5.xml,Template3,TIMEOUT,3,3,512
tadSyncid0id5.xml,tadSyncid1id2.xml,Template3,TIMEOUT,3,3,467
tadSyncid1id2.xml,tadSyncid5id2.xml,Template1,FAILED,1,1,314
tadSyncid5id2.xml,tadSyncid1id2.xml,Template1,TIMEOUT,1,1,161
tadSyncid1id2.xml,tmi11.xml,Template2,TIMEOUT,3,3,496
tmi11.xml,tadSyncid1id2.xml,Template4,FAILED,3,5,8
ccn2.xml,tadSyncid4id1.xml,Template1,FAILED,2,1,8
tadSyncid4id1.xml,ccn2.xml,Template1,TIMEOUT,2,2,157
tadSyncid3id4.xml,tadSyncid4id1.xml,Template2,FAILED,3,1,11
tadSyncid4id1.xml,tadSyncid3id4.xml,Template3,TIMEOUT,3,3,158
tadSyncid2id4.xml,tadSyncid4id1.xml,Template3,TIMEOUT,3,3,451
tadSyncid4id1.xml,tadSyncid2id4.xml,Template1,TIMEOUT,3,3,164
smiTemplateid4.xml,tadSyncid4id1.xml,Template1,FAILED,4,2,9
tadSyncid0id0.xml,tadSyncid4id1.xml,Template1,FAILED,3,1,10
tadSyncid4id1.xml,tadSyncid0id0.xml,Template1,TIMEOUT,3,3,176
tadSyncid3id0.xml,tadSyncid4id1.xml,Template1,FAILED,4,1,10
tadSyncid4id1.xml,tadSyncid3id0.xml,Template1,TIMEOUT,4,4,180
